Return_ID,Order_ID,Return_Date,Customer_ID,Product_ID,Return_Quantity,Return_Reason,Refund_Amount,Return_Status
RET04168,ORD046465,2024-07-22,CUST02085,PROD0021,1,Quality Issue,18499.86,Approved
RET04169,ORD065027,2026-06-23,CUST04207,PROD0058,1,Wrong Item,2824.28,Approved
RET04170,ORD062259,2024-11-02,CUST03450,PROD0025,1,Damaged,5285.3,Approved
RET04171,ORD013130,2026-05-24,CUST00833,PROD0037,1,Wrong Item,9731.05,Approved
RET04172,ORD001402,2024-09-25,CUST00479,PROD0129,1,Wrong Item,5163.83,Approved
RET04173,ORD028697,2025-09-26,CUST05919,PROD0039,1,Quality Issue,759.95,Approved
RET04174,ORD002284,2024-06-20,CUST05459,PROD0056,1,Damaged,4052.4,Approved
RET04175,ORD052801,2024-07-11,CUST03167,PROD0062,1,Damaged,4179.63,Approved
RET04176,ORD020196,2025-12-12,CUST00427,PROD0179,1,Late Delivery,15031.47,Approved
RET04177,ORD067848,2024-08-10,CUST03365,PROD0110,1,Quality Issue,448.54,Approved
RET04178,ORD063222,2025-07-09,CUST02021,PROD0032,1,Late Delivery,16577.15,Pending
RET04179,ORD014729,2024-04-25,CUST03134,PROD0105,2,Wrong Item,21194.58,Approved
RET04180,ORD041539,2024-06-18,CUST02672,PROD0180,2,Wrong Item,3980.72,Approved
RET04181,ORD023186,2025-08-12,CUST04662,PROD0077,1,Damaged,1021.47,Approved
RET04182,ORD067686,2024-01-15,CUST02501,PROD0014,1,Damaged,6922.67,Approved
RET04183,ORD033309,2024-02-02,CUST00499,PROD0142,1,Late Delivery,2133.87,Approved
RET04184,ORD053990,2025-03-12,CUST04555,PROD0084,1,Late Delivery,8327.08,Approved
RET04185,ORD071726,2024-07-30,CUST03418,PROD0131,1,Wrong Item,8773.69,Pending
RET04186,ORD063493,2025-09-09,CUST04700,PROD0040,1,Damaged,7125.69,Approved
RET04187,ORD024572,2025-01-21,CUST02886,PROD0049,1,Late Delivery,1295.82,Approved
RET04188,ORD056853,2025-03-27,CUST00598,PROD0026,1,Changed Mind,12026.19,Rejected
RET04189,ORD012443,2026-01-19,CUST03674,PROD0100,1,Wrong Item,4090.74,Approved
RET04190,ORD035108,2024-11-24,CUST00821,PROD0048,1,Wrong Item,4193.34,Approved
RET04191,ORD037510,2024-07-07,CUST02527,PROD0105,1,Late Delivery,10597.29,Pending
RET04192,ORD062787,2024-04-22,CUST00807,PROD0142,1,Changed Mind,2133.87,Approved
RET04193,ORD010038,2025-04-29,CUST00990,PROD0146,2,Changed Mind,5759.2,Approved
RET04194,ORD024724,2024-08-01,CUST01878,PROD0057,1,Damaged,9379.9,Approved
RET04195,ORD005448,2024-11-01,CUST00545,PROD0018,1,Wrong Item,12486.26,Approved
RET04196,ORD023732,2026-02-24,CUST05901,PROD0014,1,Late Delivery,6922.67,Approved
RET04197,ORD002083,2024-03-25,CUST01736,PROD0004,1,Late Delivery,15906.36,Approved
RET04198,ORD050618,2026-05-29,CUST03114,PROD0126,1,Damaged,11737.65,Approved
RET04199,ORD064416,2025-01-04,CUST00570,PROD0066,1,Late Delivery,6135.56,Approved
RET04200,ORD017458,2025-07-21,CUST02049,PROD0088,1,Quality Issue,15469.47,Approved
RET04201,ORD041403,2024-03-11,CUST04632,PROD0104,1,Quality Issue,5323.97,Approved
RET04202,ORD008396,2025-11-29,CUST01469,PROD0081,1,Late Delivery,255.39,Pending
RET04203,ORD061260,2026-05-01,CUST01793,PROD0034,1,Wrong Item,15512.32,Approved
RET04204,ORD011533,2026-03-06,CUST01843,PROD0142,1,Damaged,2133.87,Approved
RET04205,ORD035444,2025-02-14,CUST04740,PROD0137,1,Changed Mind,2135.82,Approved
RET04206,ORD067858,2025-04-23,CUST01849,PROD0072,1,Damaged,6813.77,Approved
RET04207,ORD048912,2025-04-20,CUST04926,PROD0065,2,Wrong Item,8732.24,Approved
RET04208,ORD039530,2024-01-21,CUST05528,PROD0162,1,Damaged,14802.17,Approved
RET04209,ORD050339,2025-10-18,CUST03008,PROD0064,1,Quality Issue,14023.42,Pending
RET04210,ORD058507,2024-12-31,CUST02955,PROD0104,1,Changed Mind,5323.97,Approved
RET04211,ORD049710,2026-02-11,CUST00949,PROD0159,1,Quality Issue,2880.2,Pending
RET04212,ORD030729,2025-04-27,CUST04365,PROD0030,1,Quality Issue,10355.74,Approved
RET04213,ORD074517,2026-04-26,CUST04262,PROD0157,1,Changed Mind,14323.08,Approved
RET04214,ORD032431,2024-08-18,CUST04982,PROD0163,2,Wrong Item,19795.82,Approved
RET04215,ORD053604,2026-01-14,CUST03916,PROD0123,1,Changed Mind,10275.68,Approved
RET04216,ORD066722,2024-03-15,CUST03980,PROD0178,1,Late Delivery,4622.91,Approved
RET04217,ORD039577,2024-09-19,CUST05380,PROD0097,1,Late Delivery,11000.04,Approved
RET04218,ORD009633,2024-05-04,CUST05207,PROD0006,1,Damaged,13675.14,Approved
RET04219,ORD009589,2024-10-26,CUST04111,PROD0120,1,Late Delivery,6528.62,Approved
RET04220,ORD051542,2024-07-23,CUST00553,PROD0056,1,Late Delivery,4052.4,Approved
RET04221,ORD042083,2026-03-16,CUST01619,PROD0123,1,Damaged,10275.68,Approved
RET04222,ORD018912,2026-05-01,CUST01639,PROD0105,1,Damaged,10597.29,Approved
RET04223,ORD062408,2024-10-26,CUST03646,PROD0060,1,Wrong Item,15188.92,Approved
RET04224,ORD033119,2024-09-06,CUST01719,PROD0172,1,Late Delivery,13612.05,Approved
RET04225,ORD004294,2026-02-15,CUST05506,PROD0052,1,Changed Mind,16337.81,Approved
RET04226,ORD067256,2026-06-04,CUST03786,PROD0041,1,Wrong Item,2219.7,Approved
RET04227,ORD060266,2024-06-03,CUST02227,PROD0089,1,Changed Mind,18354.57,Rejected
RET04228,ORD056746,2024-04-08,CUST04942,PROD0036,1,Changed Mind,15593.56,Approved
RET04229,ORD017328,2024-03-22,CUST03759,PROD0060,1,Quality Issue,15188.92,Approved
RET04230,ORD008872,2025-06-12,CUST03920,PROD0136,1,Damaged,14567.99,Approved
RET04231,ORD042867,2025-12-06,CUST02204,PROD0103,1,Changed Mind,7340.57,Approved
RET04232,ORD002079,2024-10-31,CUST04587,PROD0149,1,Late Delivery,15077.01,Approved
RET04233,ORD038478,2024-03-19,CUST02832,PROD0133,1,Changed Mind,12376.92,Approved
RET04234,ORD033746,2025-10-01,CUST03169,PROD0087,1,Damaged,3396.38,Pending
RET04235,ORD074171,2024-02-27,CUST02505,PROD0127,1,Damaged,2851.07,Approved
RET04236,ORD059479,2024-12-16,CUST00593,PROD0001,1,Quality Issue,12001.3,Pending
RET04237,ORD019093,2026-03-19,CUST05922,PROD0123,1,Late Delivery,10275.68,Approved
RET04238,ORD019975,2025-05-29,CUST00130,PROD0137,2,Damaged,4271.64,Approved
RET04239,ORD065073,2024-11-29,CUST02692,PROD0116,1,Wrong Item,1812.54,Approved
RET04240,ORD074874,2026-06-02,CUST02209,PROD0160,1,Damaged,9056.08,Approved
RET04241,ORD010363,2025-09-28,CUST00453,PROD0074,1,Changed Mind,2745.78,Approved
RET04242,ORD048334,2025-11-08,CUST00851,PROD0058,1,Late Delivery,2824.28,Approved
RET04243,ORD072802,2026-03-11,CUST03539,PROD0143,1,Wrong Item,4810.17,Approved
RET04244,ORD050643,2025-12-09,CUST02129,PROD0010,2,Quality Issue,23544.02,Rejected
RET04245,ORD019550,2026-06-11,CUST05500,PROD0012,1,Late Delivery,332.97,Rejected
RET04246,ORD072841,2025-05-27,CUST02581,PROD0068,1,Damaged,14057.37,Approved
RET04247,ORD049663,2024-05-08,CUST04927,PROD0056,1,Damaged,4052.4,Approved
RET04248,ORD070764,2026-02-26,CUST04794,PROD0009,1,Late Delivery,6992.14,Approved
RET04249,ORD027139,2026-01-14,CUST03339,PROD0118,1,Wrong Item,11702.39,Approved
RET04250,ORD044400,2025-11-19,CUST00721,PROD0037,1,Damaged,9731.05,Approved
RET04251,ORD071953,2026-03-06,CUST05661,PROD0103,1,Changed Mind,7340.57,Approved
RET04252,ORD005324,2024-09-07,CUST01118,PROD0012,2,Damaged,665.94,Approved
RET04253,ORD016098,2025-05-04,CUST00744,PROD0119,1,Changed Mind,15636.32,Approved
RET04254,ORD023185,2025-01-20,CUST05462,PROD0053,1,Late Delivery,2085.37,Approved
RET04255,ORD036820,2025-02-18,CUST02283,PROD0108,1,Damaged,12361.97,Approved
RET04256,ORD031151,2024-06-26,CUST02310,PROD0067,1,Changed Mind,4228.87,Approved
RET04257,ORD026936,2024-01-24,CUST03818,PROD0068,1,Changed Mind,14057.37,Approved
RET04258,ORD043983,2025-06-22,CUST03937,PROD0163,2,Changed Mind,19795.82,Approved
RET04259,ORD054317,2024-05-07,CUST03074,PROD0134,1,Late Delivery,6640.83,Pending
RET04260,ORD010883,2024-06-28,CUST05398,PROD0062,1,Quality Issue,4179.63,Approved
RET04261,ORD070980,2025-01-18,CUST00568,PROD0118,1,Damaged,11702.39,Approved
RET04262,ORD026039,2024-07-27,CUST01779,PROD0150,1,Late Delivery,1301.37,Approved
RET04263,ORD054527,2024-12-17,CUST01358,PROD0141,1,Wrong Item,1258.64,Approved
RET04264,ORD010379,2025-04-10,CUST01716,PROD0005,2,Late Delivery,10791.66,Approved
RET04265,ORD073967,2025-12-18,CUST03370,PROD0160,1,Late Delivery,9056.08,Approved
RET04266,ORD047114,2025-11-17,CUST03079,PROD0001,1,Wrong Item,12001.3,Pending
RET04267,ORD041416,2024-08-09,CUST02579,PROD0092,1,Changed Mind,3069.95,Approved
RET04268,ORD018036,2025-09-21,CUST02380,PROD0147,2,Quality Issue,10427.38,Approved
RET04269,ORD003713,2024-09-10,CUST04298,PROD0073,2,Quality Issue,17312.5,Approved
RET04270,ORD031893,2026-05-27,CUST02592,PROD0052,1,Late Delivery,16337.81,Approved
RET04271,ORD038324,2026-01-07,CUST05551,PROD0158,2,Late Delivery,32218.36,Approved
RET04272,ORD063634,2026-05-28,CUST02651,PROD0153,1,Late Delivery,8234.87,Approved
RET04273,ORD030776,2024-06-27,CUST00600,PROD0120,1,Late Delivery,6528.62,Approved
RET04274,ORD057692,2025-06-27,CUST05708,PROD0039,1,Wrong Item,759.95,Pending
RET04275,ORD010225,2024-10-01,CUST02659,PROD0152,1,Wrong Item,8156.28,Rejected
RET04276,ORD045612,2025-07-08,CUST03016,PROD0022,1,Changed Mind,15694.57,Approved
RET04277,ORD047813,2024-12-08,CUST00998,PROD0142,1,Wrong Item,2133.87,Pending
RET04278,ORD061913,2025-12-27,CUST01618,PROD0110,1,Late Delivery,448.54,Approved
RET04279,ORD048778,2025-09-27,CUST04513,PROD0046,2,Changed Mind,11534.18,Approved
RET04280,ORD033494,2026-01-22,CUST02682,PROD0115,1,Changed Mind,16930.95,Approved
RET04281,ORD057730,2024-10-02,CUST01974,PROD0094,1,Late Delivery,12677.35,Approved
RET04282,ORD027838,2024-07-25,CUST02053,PROD0017,2,Late Delivery,19973.86,Approved
RET04283,ORD059944,2024-06-27,CUST03332,PROD0117,1,Late Delivery,2739.8,Approved
RET04284,ORD007773,2024-02-02,CUST05810,PROD0096,1,Wrong Item,2508.21,Approved
RET04285,ORD047075,2024-07-08,CUST00078,PROD0132,2,Quality Issue,7803.1,Pending
RET04286,ORD002286,2024-03-28,CUST01608,PROD0120,1,Changed Mind,6528.62,Approved
RET04287,ORD065225,2024-06-05,CUST05225,PROD0038,1,Wrong Item,5926.22,Approved
RET04288,ORD056491,2024-08-21,CUST05215,PROD0103,1,Changed Mind,7340.57,Approved
RET04289,ORD004787,2024-09-21,CUST03236,PROD0154,1,Changed Mind,2368.51,Approved
RET04290,ORD031710,2025-07-20,CUST02665,PROD0001,1,Changed Mind,12001.3,Approved
RET04291,ORD026690,2026-04-10,CUST02098,PROD0109,1,Wrong Item,8971.66,Approved
RET04292,ORD023734,2025-01-08,CUST00236,PROD0002,1,Quality Issue,6109.4,Approved
RET04293,ORD066315,2025-03-13,CUST00622,PROD0016,1,Quality Issue,5085.97,Approved
RET04294,ORD042109,2025-12-08,CUST05245,PROD0012,1,Changed Mind,332.97,Approved
RET04295,ORD033069,2025-12-18,CUST00972,PROD0085,1,Changed Mind,7374.91,Approved
RET04296,ORD054416,2026-04-21,CUST03377,PROD0170,1,Quality Issue,15086.92,Approved
RET04297,ORD063875,2024-08-23,CUST04910,PROD0143,1,Quality Issue,4810.17,Approved
RET04298,ORD038330,2024-04-28,CUST01995,PROD0120,1,Damaged,6528.62,Approved
RET04299,ORD028564,2025-09-04,CUST05175,PROD0178,1,Late Delivery,4622.91,Approved
RET04300,ORD056361,2025-03-17,CUST02146,PROD0129,1,Changed Mind,5163.83,Approved
RET04301,ORD025336,2026-03-12,CUST05438,PROD0112,2,Changed Mind,37810.44,Approved
RET04302,ORD074663,2026-04-02,CUST00910,PROD0058,2,Damaged,5648.56,Approved
RET04303,ORD003007,2025-05-16,CUST04355,PROD0049,1,Wrong Item,1295.82,Rejected
RET04304,ORD011541,2024-12-30,CUST01192,PROD0139,1,Changed Mind,1777.94,Approved
RET04305,ORD057145,2024-09-25,CUST02848,PROD0019,2,Wrong Item,19368.92,Approved
RET04306,ORD001699,2025-03-16,CUST02214,PROD0087,1,Changed Mind,3396.38,Pending
RET04307,ORD058907,2026-01-12,CUST00492,PROD0117,1,Quality Issue,2739.8,Pending
RET04308,ORD064470,2026-07-07,CUST00412,PROD0042,1,Damaged,19236.44,Rejected
RET04309,ORD066513,2026-07-10,CUST00201,PROD0023,1,Damaged,12094.54,Approved
RET04310,ORD051928,2024-01-08,CUST03493,PROD0075,1,Changed Mind,16358.29,Approved
RET04311,ORD009913,2024-07-17,CUST03374,PROD0153,1,Wrong Item,8234.87,Pending
RET04312,ORD037923,2024-02-18,CUST04421,PROD0136,2,Damaged,29135.98,Approved
RET04313,ORD056673,2024-05-02,CUST02844,PROD0158,1,Wrong Item,16109.18,Approved
RET04314,ORD060275,2025-06-30,CUST04283,PROD0161,1,Changed Mind,15765.29,Approved
RET04315,ORD069926,2025-10-23,CUST01686,PROD0156,1,Late Delivery,891.52,Approved
RET04316,ORD062486,2025-08-30,CUST03663,PROD0111,1,Quality Issue,4589.0,Approved
RET04317,ORD043765,2024-08-18,CUST01373,PROD0071,1,Quality Issue,10420.29,Approved
RET04318,ORD051717,2025-07-11,CUST00052,PROD0086,2,Quality Issue,8796.04,Approved
RET04319,ORD050656,2024-01-10,CUST00187,PROD0038,1,Late Delivery,5926.22,Approved
RET04320,ORD002044,2024-05-07,CUST00589,PROD0104,1,Late Delivery,5323.97,Approved
RET04321,ORD045498,2024-01-19,CUST05201,PROD0030,2,Quality Issue,20711.48,Approved
RET04322,ORD031442,2026-03-23,CUST02663,PROD0057,1,Late Delivery,9379.9,Approved
RET04323,ORD061023,2024-10-26,CUST01454,PROD0064,1,Changed Mind,14023.42,Rejected
RET04324,ORD069312,2024-08-03,CUST05665,PROD0103,1,Changed Mind,7340.57,Approved
RET04325,ORD018021,2024-01-11,CUST02721,PROD0100,2,Changed Mind,8181.48,Approved
RET04326,ORD065578,2025-05-14,CUST05001,PROD0076,1,Changed Mind,7447.92,Approved
RET04327,ORD006843,2025-05-28,CUST01119,PROD0090,1,Late Delivery,6354.08,Approved
RET04328,ORD060226,2025-04-17,CUST03369,PROD0092,1,Late Delivery,3069.95,Pending
RET04329,ORD066215,2024-01-18,CUST00447,PROD0089,1,Damaged,18354.57,Approved
RET04330,ORD052226,2025-04-04,CUST02468,PROD0006,1,Wrong Item,13675.14,Approved
RET04331,ORD059527,2024-09-27,CUST02228,PROD0111,1,Damaged,4589.0,Approved
RET04332,ORD018418,2026-03-04,CUST02561,PROD0088,1,Quality Issue,15469.47,Approved
RET04333,ORD045659,2024-02-27,CUST00176,PROD0138,1,Late Delivery,12600.9,Approved
RET04334,ORD042952,2024-06-04,CUST03656,PROD0017,1,Changed Mind,9986.93,Approved
RET04335,ORD061463,2026-05-31,CUST05133,PROD0060,1,Wrong Item,15188.92,Approved
RET04336,ORD058885,2025-04-14,CUST01381,PROD0154,1,Late Delivery,2368.51,Approved
RET04337,ORD005940,2025-12-03,CUST05103,PROD0069,1,Changed Mind,5482.32,Approved
RET04338,ORD044753,2024-05-02,CUST04073,PROD0149,1,Late Delivery,15077.01,Approved
RET04339,ORD069657,2025-07-07,CUST00277,PROD0157,2,Changed Mind,28646.16,Approved
RET04340,ORD011620,2025-05-05,CUST02062,PROD0069,1,Wrong Item,5482.32,Approved
RET04341,ORD071125,2024-04-07,CUST02544,PROD0002,1,Changed Mind,6109.4,Approved
RET04342,ORD010928,2024-05-22,CUST05154,PROD0016,1,Damaged,5085.97,Approved
RET04343,ORD001660,2025-03-27,CUST04656,PROD0046,1,Changed Mind,5767.09,Approved
RET04344,ORD049145,2024-05-07,CUST00311,PROD0151,1,Changed Mind,3808.36,Approved
RET04345,ORD022771,2026-01-07,CUST01759,PROD0062,2,Changed Mind,8359.26,Approved
RET04346,ORD061469,2024-11-30,CUST02911,PROD0087,1,Quality Issue,3396.38,Approved
RET04347,ORD005626,2024-01-15,CUST04558,PROD0019,2,Damaged,19368.92,Approved
RET04348,ORD073776,2025-10-30,CUST05436,PROD0180,2,Damaged,3980.72,Pending
RET04349,ORD024321,2024-05-08,CUST02345,PROD0173,1,Damaged,1727.4,Approved
RET04350,ORD052613,2024-02-28,CUST04273,PROD0129,1,Changed Mind,5163.83,Approved
RET04351,ORD018670,2026-06-22,CUST04371,PROD0171,1,Late Delivery,13350.31,Approved
RET04352,ORD025018,2026-07-05,CUST03074,PROD0162,2,Quality Issue,29604.34,Approved
RET04353,ORD005235,2025-10-27,CUST04329,PROD0039,2,Changed Mind,1519.9,Approved
RET04354,ORD073733,2024-06-28,CUST03801,PROD0039,1,Quality Issue,759.95,Approved
RET04355,ORD018430,2026-03-13,CUST05850,PROD0092,1,Wrong Item,3069.95,Approved
RET04356,ORD003346,2024-03-21,CUST02011,PROD0070,1,Late Delivery,13770.36,Approved
RET04357,ORD035445,2025-01-09,CUST00448,PROD0140,1,Late Delivery,16058.37,Approved
RET04358,ORD035743,2024-11-25,CUST03447,PROD0082,1,Changed Mind,2212.72,Pending
RET04359,ORD071610,2026-02-10,CUST03056,PROD0057,1,Changed Mind,9379.9,Approved
RET04360,ORD028586,2024-01-29,CUST04575,PROD0068,1,Changed Mind,14057.37,Pending
RET04361,ORD001859,2025-03-07,CUST04741,PROD0150,1,Quality Issue,1301.37,Approved
RET04362,ORD028011,2024-01-15,CUST01584,PROD0050,1,Changed Mind,7609.14,Approved
RET04363,ORD059650,2026-04-26,CUST03059,PROD0083,2,Changed Mind,27269.86,Approved
RET04364,ORD027683,2026-06-04,CUST05869,PROD0132,1,Damaged,3901.55,Approved
RET04365,ORD008950,2026-03-29,CUST00528,PROD0130,1,Wrong Item,9115.86,Approved
RET04366,ORD014419,2025-08-09,CUST01950,PROD0165,1,Late Delivery,11488.02,Approved
RET04367,ORD006031,2025-02-11,CUST05151,PROD0139,1,Damaged,1777.94,Approved
RET04368,ORD037795,2025-09-07,CUST02915,PROD0095,1,Changed Mind,2134.17,Approved
RET04369,ORD059971,2026-06-14,CUST03106,PROD0008,1,Changed Mind,8891.61,Approved
RET04370,ORD059412,2025-04-17,CUST02896,PROD0079,2,Damaged,11146.66,Rejected
RET04371,ORD010516,2025-05-16,CUST05689,PROD0031,2,Quality Issue,6696.42,Approved
RET04372,ORD037676,2026-03-27,CUST05494,PROD0146,1,Late Delivery,2879.6,Approved
RET04373,ORD003319,2024-04-03,CUST00964,PROD0025,1,Wrong Item,5285.3,Approved
RET04374,ORD021192,2025-02-13,CUST00870,PROD0113,1,Changed Mind,14425.18,Approved
RET04375,ORD054660,2024-02-08,CUST03865,PROD0110,1,Late Delivery,448.54,Approved
RET04376,ORD056422,2024-11-12,CUST04608,PROD0017,2,Late Delivery,19973.86,Approved
RET04377,ORD029810,2026-01-15,CUST00275,PROD0120,1,Wrong Item,6528.62,Approved
RET04378,ORD030846,2026-05-18,CUST03537,PROD0117,1,Quality Issue,2739.8,Approved
RET04379,ORD047383,2024-05-06,CUST04362,PROD0131,1,Quality Issue,8773.69,Approved
RET04380,ORD035990,2025-06-13,CUST05678,PROD0114,1,Damaged,5547.1,Approved
RET04381,ORD012273,2024-04-05,CUST00526,PROD0155,2,Changed Mind,5593.66,Approved
RET04382,ORD066104,2024-08-17,CUST00046,PROD0050,1,Damaged,7609.14,Approved
RET04383,ORD074621,2025-01-22,CUST04593,PROD0042,1,Quality Issue,19236.44,Pending
RET04384,ORD073036,2024-10-13,CUST05774,PROD0018,1,Damaged,12486.26,Approved
RET04385,ORD019069,2025-03-13,CUST02988,PROD0022,1,Damaged,15694.57,Approved
RET04386,ORD042570,2025-10-11,CUST01043,PROD0100,1,Quality Issue,4090.74,Approved
RET04387,ORD021897,2024-04-03,CUST01680,PROD0010,2,Quality Issue,23544.02,Approved
RET04388,ORD017213,2025-01-09,CUST05207,PROD0145,1,Quality Issue,1029.53,Approved
RET04389,ORD060715,2024-01-26,CUST04625,PROD0168,1,Damaged,7461.76,Approved
RET04390,ORD012197,2024-12-01,CUST05071,PROD0179,1,Quality Issue,15031.47,Approved
RET04391,ORD053550,2024-10-28,CUST03595,PROD0139,1,Wrong Item,1777.94,Approved
RET04392,ORD022071,2025-04-13,CUST02655,PROD0042,1,Late Delivery,19236.44,Approved
RET04393,ORD007841,2024-12-09,CUST03721,PROD0142,1,Changed Mind,2133.87,Approved
RET04394,ORD033546,2025-12-09,CUST03683,PROD0084,1,Wrong Item,8327.08,Approved
RET04395,ORD032923,2024-07-21,CUST05744,PROD0117,1,Changed Mind,2739.8,Approved
RET04396,ORD011384,2024-09-25,CUST02277,PROD0026,1,Quality Issue,12026.19,Approved
RET04397,ORD038334,2025-10-19,CUST01152,PROD0095,1,Changed Mind,2134.17,Approved
RET04398,ORD003623,2025-03-09,CUST04122,PROD0038,1,Wrong Item,5926.22,Rejected
RET04399,ORD012073,2026-03-15,CUST02398,PROD0058,1,Late Delivery,2824.28,Pending
RET04400,ORD047853,2024-11-20,CUST00871,PROD0001,2,Changed Mind,24002.6,Approved
RET04401,ORD043358,2024-09-11,CUST03718,PROD0044,1,Changed Mind,13681.96,Approved
RET04402,ORD074632,2025-06-07,CUST04317,PROD0099,1,Quality Issue,5204.8,Rejected
RET04403,ORD037373,2026-01-12,CUST05101,PROD0154,1,Wrong Item,2368.51,Pending
RET04404,ORD003507,2025-07-03,CUST03927,PROD0174,2,Quality Issue,4665.74,Rejected
RET04405,ORD043768,2025-05-30,CUST03642,PROD0067,1,Damaged,4228.87,Approved
RET04406,ORD007554,2026-01-17,CUST01272,PROD0173,2,Wrong Item,3454.8,Approved
RET04407,ORD068821,2025-08-17,CUST02225,PROD0109,1,Late Delivery,8971.66,Rejected
RET04408,ORD008304,2025-11-07,CUST02170,PROD0028,1,Quality Issue,19962.64,Approved
RET04409,ORD008138,2025-11-13,CUST03085,PROD0099,1,Wrong Item,5204.8,Pending
RET04410,ORD010942,2024-01-15,CUST02095,PROD0029,1,Quality Issue,13777.49,Approved
RET04411,ORD059092,2024-09-20,CUST04712,PROD0037,1,Damaged,9731.05,Approved
RET04412,ORD041246,2026-02-27,CUST03598,PROD0163,1,Damaged,9897.91,Approved
RET04413,ORD010974,2026-03-09,CUST00544,PROD0134,1,Quality Issue,6640.83,Rejected
RET04414,ORD039683,2025-09-20,CUST02306,PROD0090,1,Late Delivery,6354.08,Approved
RET04415,ORD010515,2024-02-15,CUST02212,PROD0056,1,Late Delivery,4052.4,Approved
RET04416,ORD050830,2024-11-20,CUST03707,PROD0035,1,Quality Issue,717.8,Approved
RET04417,ORD043102,2025-06-16,CUST04001,PROD0010,1,Changed Mind,11772.01,Approved
RET04418,ORD026851,2024-05-04,CUST01760,PROD0172,1,Late Delivery,13612.05,Approved
RET04419,ORD006222,2024-08-06,CUST02005,PROD0153,1,Quality Issue,8234.87,Approved
RET04420,ORD002189,2024-08-07,CUST05219,PROD0152,1,Quality Issue,8156.28,Approved
RET04421,ORD018227,2024-09-22,CUST00880,PROD0138,1,Quality Issue,12600.9,Approved
RET04422,ORD046632,2024-09-30,CUST03783,PROD0137,1,Damaged,2135.82,Approved
RET04423,ORD008629,2024-12-11,CUST05824,PROD0146,1,Late Delivery,2879.6,Approved
RET04424,ORD028566,2024-09-02,CUST05883,PROD0044,2,Quality Issue,27363.92,Approved
RET04425,ORD014464,2024-02-05,CUST01763,PROD0071,1,Wrong Item,10420.29,Approved
RET04426,ORD003251,2024-10-03,CUST00541,PROD0156,2,Quality Issue,1783.04,Approved
RET04427,ORD010685,2026-02-28,CUST00820,PROD0025,1,Damaged,5285.3,Approved
RET04428,ORD035481,2025-11-21,CUST00218,PROD0062,1,Wrong Item,4179.63,Approved
RET04429,ORD051243,2024-05-22,CUST04240,PROD0027,2,Late Delivery,20597.3,Approved
RET04430,ORD051872,2026-02-10,CUST01921,PROD0059,1,Late Delivery,4032.23,Rejected
RET04431,ORD058272,2025-10-24,CUST03937,PROD0161,1,Late Delivery,15765.29,Approved
RET04432,ORD024546,2024-02-27,CUST00537,PROD0043,1,Late Delivery,18076.17,Approved
RET04433,ORD019394,2026-03-14,CUST04151,PROD0041,2,Wrong Item,4439.4,Approved
RET04434,ORD025697,2025-07-22,CUST02699,PROD0053,1,Changed Mind,2085.37,Approved
RET04435,ORD074053,2026-02-26,CUST00842,PROD0052,1,Changed Mind,16337.81,Approved
RET04436,ORD057122,2024-10-07,CUST04135,PROD0058,1,Changed Mind,2824.28,Approved
